startunikid,endcovenant_id,startlat,startlon,endlat,endlon
kiwi::7080001354282,NORGESGRUPPEN 179,59.90215088,10.7685048,59.9505559,10.6932662
kiwi::7080001363147,NORGESGRUPPEN 89,59.90728292,10.7612285,59.9505737,10.6934487
kiwi::7080001363147,NORGESGRUPPEN 90,59.90728292,10.7612285,59.9355948,10.7526329
kiwi::7080001363147,NORGESGRUPPEN 91,59.90728292,10.7612285,59.935635,10.7523875
kiwi::7080001363147,NORGESGRUPPEN 92,59.90728292,10.7612285,59.9359513,10.7524257
kiwi::7080001363147,NORGESGRUPPEN 93,59.90728292,10.7612285,59.9358118,10.7537212
kiwi::7080001363147,NORGESGRUPPEN 94,59.90728292,10.7612285,59.935903,10.7543187
kiwi::7080001363147,NORGESGRUPPEN 95,59.90728292,10.7612285,59.9359881,10.7549026
kiwi::7080001363147,NORGESGRUPPEN 96,59.90728292,10.7612285,59.9362405,10.7524855
kiwi::7080001363147,NORGESGRUPPEN 97,59.90728292,10.7612285,59.9364929,10.7525196
kiwi::7080001363147,NORGESGRUPPEN 98,59.90728292,10.7612285,59.9366002,10.7534159
kiwi::7080001363147,NORGESGRUPPEN 99,59.90728292,10.7612285,59.9366413,10.7530836
kiwi::7080001363147,NORGESGRUPPEN 100,59.90728292,10.7612285,59.9262438,10.7160537
kiwi::7080001363147,NORGESGRUPPEN 101,59.90728292,10.7612285,59.9263154,10.715459
kiwi::7080001363147,NORGESGRUPPEN 102,59.90728292,10.7612285,59.9503607,10.692685
kiwi::7080001363147,NORGESGRUPPEN 177,59.90728292,10.7612285,59.9503852,10.6946383
kiwi::7080001363147,NORGESGRUPPEN 178,59.90728292,10.7612285,59.9501045,10.6940888
kiwi::7080001363147,NORGESGRUPPEN 179,59.90728292,10.7612285,59.9505559,10.6932662
kiwi::7080001374167,NORGESGRUPPEN 90,59.93562645,10.88695658,59.9355948,10.7526329
kiwi::7080001374167,NORGESGRUPPEN 91,59.93562645,10.88695658,59.935635,10.7523875
kiwi::7080001374167,NORGESGRUPPEN 92,59.93562645,10.88695658,59.9359513,10.7524257
kiwi::7080001374167,NORGESGRUPPEN 93,59.93562645,10.88695658,59.9358118,10.7537212
kiwi::7080001374167,NORGESGRUPPEN 94,59.93562645,10.88695658,59.935903,10.7543187
kiwi::7080001374167,NORGESGRUPPEN 95,59.93562645,10.88695658,59.9359881,10.7549026
kiwi::7080001374167,NORGESGRUPPEN 96,59.93562645,10.88695658,59.9362405,10.7524855
kiwi::7080001374167,NORGESGRUPPEN 97,59.93562645,10.88695658,59.9364929,10.7525196
kiwi::7080001374167,NORGESGRUPPEN 98,59.93562645,10.88695658,59.9366002,10.7534159
kiwi::7080001374167,NORGESGRUPPEN 99,59.93562645,10.88695658,59.9366413,10.7530836
kiwi::7080001375409,NORGESGRUPPEN 90,59.95029856,10.69261812,59.9355948,10.7526329
kiwi::7080001375409,NORGESGRUPPEN 91,59.95029856,10.69261812,59.935635,10.7523875
kiwi::7080001375409,NORGESGRUPPEN 92,59.95029856,10.69261812,59.9359513,10.7524257
kiwi::7080001375409,NORGESGRUPPEN 93,59.95029856,10.69261812,59.9358118,10.7537212
kiwi::7080001375409,NORGESGRUPPEN 94,59.95029856,10.69261812,59.935903,10.7543187
kiwi::7080001375409,NORGESGRUPPEN 95,59.95029856,10.69261812,59.9359881,10.7549026
kiwi::7080001375409,NORGESGRUPPEN 96,59.95029856,10.69261812,59.9362405,10.7524855
kiwi::7080001375409,NORGESGRUPPEN 97,59.95029856,10.69261812,59.9364929,10.7525196
kiwi::7080001375409,NORGESGRUPPEN 98,59.95029856,10.69261812,59.9366002,10.7534159
kiwi::7080001375409,NORGESGRUPPEN 99,59.95029856,10.69261812,59.9366413,10.7530836
kiwi::7080001375409,NORGESGRUPPEN 100,59.95029856,10.69261812,59.9262438,10.7160537
kiwi::7080001375409,NORGESGRUPPEN 101,59.95029856,10.69261812,59.9263154,10.715459
kiwi::7080001394530,NORGESGRUPPEN 89,59.92194492,10.79278248,59.9505737,10.6934487
kiwi::7080001394530,NORGESGRUPPEN 90,59.92194492,10.79278248,59.9355948,10.7526329
kiwi::7080001394530,NORGESGRUPPEN 91,59.92194492,10.79278248,59.935635,10.7523875
kiwi::7080001394530,NORGESGRUPPEN 92,59.92194492,10.79278248,59.9359513,10.7524257
kiwi::7080001394530,NORGESGRUPPEN 93,59.92194492,10.79278248,59.9358118,10.7537212
kiwi::7080001394530,NORGESGRUPPEN 94,59.92194492,10.79278248,59.935903,10.7543187
kiwi::7080001394530,NORGESGRUPPEN 95,59.92194492,10.79278248,59.9359881,10.7549026
kiwi::7080001394530,NORGESGRUPPEN 96,59.92194492,10.79278248,59.9362405,10.7524855
kiwi::7080001394530,NORGESGRUPPEN 97,59.92194492,10.79278248,59.9364929,10.7525196
kiwi::7080001394530,NORGESGRUPPEN 98,59.92194492,10.79278248,59.9366002,10.7534159
kiwi::7080001394530,NORGESGRUPPEN 99,59.92194492,10.79278248,59.9366413,10.7530836
kiwi::7080001394530,NORGESGRUPPEN 100,59.92194492,10.79278248,59.9262438,10.7160537
kiwi::7080001394530,NORGESGRUPPEN 101,59.92194492,10.79278248,59.9263154,10.715459
kiwi::7080001394530,NORGESGRUPPEN 102,59.92194492,10.79278248,59.9503607,10.692685
kiwi::7080001394530,NORGESGRUPPEN 177,59.92194492,10.79278248,59.9503852,10.6946383
kiwi::7080001394530,NORGESGRUPPEN 178,59.92194492,10.79278248,59.9501045,10.6940888
kiwi::7080001394530,NORGESGRUPPEN 179,59.92194492,10.79278248,59.9505559,10.6932662
kiwi::7080001394547,NORGESGRUPPEN 90,59.91752577,10.85099181,59.9355948,10.7526329
kiwi::7080001394547,NORGESGRUPPEN 91,59.91752577,10.85099181,59.935635,10.7523875
kiwi::7080001394547,NORGESGRUPPEN 92,59.91752577,10.85099181,59.9359513,10.7524257
kiwi::7080001394547,NORGESGRUPPEN 93,59.91752577,10.85099181,59.9358118,10.7537212
kiwi::7080001394547,NORGESGRUPPEN 94,59.91752577,10.85099181,59.935903,10.7543187
kiwi::7080001394547,NORGESGRUPPEN 95,59.91752577,10.85099181,59.9359881,10.7549026
kiwi::7080001394547,NORGESGRUPPEN 96,59.91752577,10.85099181,59.9362405,10.7524855
kiwi::7080001394547,NORGESGRUPPEN 97,59.91752577,10.85099181,59.9364929,10.7525196
kiwi::7080001394547,NORGESGRUPPEN 98,59.91752577,10.85099181,59.9366002,10.7534159
kiwi::7080001394547,NORGESGRUPPEN 99,59.91752577,10.85099181,59.9366413,10.7530836
kiwi::7080001394547,NORGESGRUPPEN 100,59.91752577,10.85099181,59.9262438,10.7160537
kiwi::7080001394547,NORGESGRUPPEN 101,59.91752577,10.85099181,59.9263154,10.715459
kiwi::7080001401184,NORGESGRUPPEN 89,59.92249754,10.71583588,59.9505737,10.6934487
kiwi::7080001401184,NORGESGRUPPEN 90,59.92249754,10.71583588,59.9355948,10.7526329
kiwi::7080001401184,NORGESGRUPPEN 91,59.92249754,10.71583588,59.935635,10.7523875
kiwi::7080001401184,NORGESGRUPPEN 92,59.92249754,10.71583588,59.9359513,10.7524257
kiwi::7080001401184,NORGESGRUPPEN 93,59.92249754,10.71583588,59.9358118,10.7537212
kiwi::7080001401184,NORGESGRUPPEN 94,59.92249754,10.71583588,59.935903,10.7543187
kiwi::7080001401184,NORGESGRUPPEN 95,59.92249754,10.71583588,59.9359881,10.7549026
kiwi::7080001401184,NORGESGRUPPEN 96,59.92249754,10.71583588,59.9362405,10.7524855
kiwi::7080001401184,NORGESGRUPPEN 97,59.92249754,10.71583588,59.9364929,10.7525196
kiwi::7080001401184,NORGESGRUPPEN 98,59.92249754,10.71583588,59.9366002,10.7534159
kiwi::7080001401184,NORGESGRUPPEN 99,59.92249754,10.71583588,59.9366413,10.7530836
kiwi::7080001401184,NORGESGRUPPEN 100,59.92249754,10.71583588,59.9262438,10.7160537
kiwi::7080001401184,NORGESGRUPPEN 101,59.92249754,10.71583588,59.9263154,10.715459
kiwi::7080001401184,NORGESGRUPPEN 102,59.92249754,10.71583588,59.9503607,10.692685
kiwi::7080001401184,NORGESGRUPPEN 177,59.92249754,10.71583588,59.9503852,10.6946383
kiwi::7080001401184,NORGESGRUPPEN 178,59.92249754,10.71583588,59.9501045,10.6940888
kiwi::7080001401184,NORGESGRUPPEN 179,59.92249754,10.71583588,59.9505559,10.6932662
kiwi::7080001401412,NORGESGRUPPEN 89,59.92820073,10.79016837,59.9505737,10.6934487
kiwi::7080001401412,NORGESGRUPPEN 90,59.92820073,10.79016837,59.9355948,10.7526329
kiwi::7080001401412,NORGESGRUPPEN 91,59.92820073,10.79016837,59.935635,10.7523875
kiwi::7080001401412,NORGESGRUPPEN 92,59.92820073,10.79016837,59.9359513,10.7524257
kiwi::7080001401412,NORGESGRUPPEN 93,59.92820073,10.79016837,59.9358118,10.7537212
kiwi::7080001401412,NORGESGRUPPEN 94,59.92820073,10.79016837,59.935903,10.7543187
kiwi::7080001401412,NORGESGRUPPEN 95,59.92820073,10.79016837,59.9359881,10.7549026
kiwi::7080001401412,NORGESGRUPPEN 96,59.92820073,10.79016837,59.9362405,10.7524855
kiwi::7080001401412,NORGESGRUPPEN 97,59.92820073,10.79016837,59.9364929,10.7525196
kiwi::7080001401412,NORGESGRUPPEN 98,59.92820073,10.79016837,59.9366002,10.7534159
kiwi::7080001401412,NORGESGRUPPEN 99,59.92820073,10.79016837,59.9366413,10.7530836
kiwi::7080001401412,NORGESGRUPPEN 100,59.92820073,10.79016837,59.9262438,10.7160537
kiwi::7080001401412,NORGESGRUPPEN 101,59.92820073,10.79016837,59.9263154,10.715459
kiwi::7080001401412,NORGESGRUPPEN 102,59.92820073,10.79016837,59.9503607,10.692685
kiwi::7080001401412,NORGESGRUPPEN 177,59.92820073,10.79016837,59.9503852,10.6946383
kiwi::7080001401412,NORGESGRUPPEN 178,59.92820073,10.79016837,59.9501045,10.6940888
kiwi::7080001401412,NORGESGRUPPEN 179,59.92820073,10.79016837,59.9505559,10.6932662
kiwi::7080001408886,NORGESGRUPPEN 89,59.92587147,10.81253216,59.9505737,10.6934487
kiwi::7080001408886,NORGESGRUPPEN 90,59.92587147,10.81253216,59.9355948,10.7526329
kiwi::7080001408886,NORGESGRUPPEN 91,59.92587147,10.81253216,59.935635,10.7523875
kiwi::7080001408886,NORGESGRUPPEN 92,59.92587147,10.81253216,59.9359513,10.7524257
kiwi::7080001408886,NORGESGRUPPEN 93,59.92587147,10.81253216,59.9358118,10.7537212
kiwi::7080001408886,NORGESGRUPPEN 94,59.92587147,10.81253216,59.935903,10.7543187
kiwi::7080001408886,NORGESGRUPPEN 95,59.92587147,10.81253216,59.9359881,10.7549026
kiwi::7080001408886,NORGESGRUPPEN 96,59.92587147,10.81253216,59.9362405,10.7524855
kiwi::7080001408886,NORGESGRUPPEN 97,59.92587147,10.81253216,59.9364929,10.7525196
kiwi::7080001408886,NORGESGRUPPEN 98,59.92587147,10.81253216,59.9366002,10.7534159
kiwi::7080001408886,NORGESGRUPPEN 99,59.92587147,10.81253216,59.9366413,10.7530836
kiwi::7080001408886,NORGESGRUPPEN 100,59.92587147,10.81253216,59.9262438,10.7160537
kiwi::7080001408886,NORGESGRUPPEN 101,59.92587147,10.81253216,59.9263154,10.715459
kiwi::7080001408886,NORGESGRUPPEN 102,59.92587147,10.81253216,59.9503607,10.692685
kiwi::7080001408886,NORGESGRUPPEN 177,59.92587147,10.81253216,59.9503852,10.6946383
kiwi::7080001408886,NORGESGRUPPEN 178,59.92587147,10.81253216,59.9501045,10.6940888
kiwi::7080001408886,NORGESGRUPPEN 179,59.92587147,10.81253216,59.9505559,10.6932662
kiwi::7080001431464,NORGESGRUPPEN 90,59.87626875,10.80991073,59.9355948,10.7526329
kiwi::7080001431464,NORGESGRUPPEN 91,59.87626875,10.80991073,59.935635,10.7523875
kiwi::7080001431464,NORGESGRUPPEN 92,59.87626875,10.80991073,59.9359513,10.7524257
kiwi::7080001431464,NORGESGRUPPEN 93,59.87626875,10.80991073,59.9358118,10.7537212
kiwi::7080001431464,NORGESGRUPPEN 94,59.87626875,10.80991073,59.935903,10.7543187
kiwi::7080001431464,NORGESGRUPPEN 95,59.87626875,10.80991073,59.9359881,10.7549026
kiwi::7080001431464,NORGESGRUPPEN 96,59.87626875,10.80991073,59.9362405,10.7524855
kiwi::7080001431464,NORGESGRUPPEN 97,59.87626875,10.80991073,59.9364929,10.7525196
kiwi::7080001431464,NORGESGRUPPEN 98,59.87626875,10.80991073,59.9366002,10.7534159
kiwi::7080001431464,NORGESGRUPPEN 99,59.87626875,10.80991073,59.9366413,10.7530836
kiwi::7080001431464,NORGESGRUPPEN 100,59.87626875,10.80991073,59.9262438,10.7160537
kiwi::7080001431464,NORGESGRUPPEN 101,59.87626875,10.80991073,59.9263154,10.715459
kiwi::7080001434908,NORGESGRUPPEN 89,59.92775706,10.77914697,59.9505737,10.6934487
kiwi::7080001434908,NORGESGRUPPEN 90,59.92775706,10.77914697,59.9355948,10.7526329
kiwi::7080001434908,NORGESGRUPPEN 91,59.92775706,10.77914697,59.935635,10.7523875
kiwi::7080001434908,NORGESGRUPPEN 92,59.92775706,10.77914697,59.9359513,10.7524257
kiwi::7080001434908,NORGESGRUPPEN 93,59.92775706,10.77914697,59.9358118,10.7537212
kiwi::7080001434908,NORGESGRUPPEN 94,59.92775706,10.77914697,59.935903,10.7543187
kiwi::7080001434908,NORGESGRUPPEN 95,59.92775706,10.77914697,59.9359881,10.7549026
kiwi::7080001434908,NORGESGRUPPEN 96,59.92775706,10.77914697,59.9362405,10.7524855
kiwi::7080001434908,NORGESGRUPPEN 97,59.92775706,10.77914697,59.9364929,10.7525196
kiwi::7080001434908,NORGESGRUPPEN 98,59.92775706,10.77914697,59.9366002,10.7534159
kiwi::7080001434908,NORGESGRUPPEN 99,59.92775706,10.77914697,59.9366413,10.7530836
kiwi::7080001434908,NORGESGRUPPEN 100,59.92775706,10.77914697,59.9262438,10.7160537
kiwi::7080001434908,NORGESGRUPPEN 101,59.92775706,10.77914697,59.9263154,10.715459
kiwi::7080001434908,NORGESGRUPPEN 102,59.92775706,10.77914697,59.9503607,10.692685
kiwi::7080001434908,NORGESGRUPPEN 177,59.92775706,10.77914697,59.9503852,10.6946383
kiwi::7080001434908,NORGESGRUPPEN 178,59.92775706,10.77914697,59.9501045,10.6940888
kiwi::7080001434908,NORGESGRUPPEN 179,59.92775706,10.77914697,59.9505559,10.6932662
kiwi::7080001438685,NORGESGRUPPEN 90,59.87556139,10.84281683,59.9355948,10.7526329
kiwi::7080001438685,NORGESGRUPPEN 91,59.87556139,10.84281683,59.935635,10.7523875
kiwi::7080001438685,NORGESGRUPPEN 92,59.87556139,10.84281683,59.9359513,10.7524257
kiwi::7080001438685,NORGESGRUPPEN 93,59.87556139,10.84281683,59.9358118,10.7537212
kiwi::7080001438685,NORGESGRUPPEN 94,59.87556139,10.84281683,59.935903,10.7543187
kiwi::7080001438685,NORGESGRUPPEN 95,59.87556139,10.84281683,59.9359881,10.7549026
kiwi::7080001438685,NORGESGRUPPEN 96,59.87556139,10.84281683,59.9362405,10.7524855
kiwi::7080001438685,NORGESGRUPPEN 97,59.87556139,10.84281683,59.9364929,10.7525196
kiwi::7080001438685,NORGESGRUPPEN 98,59.87556139,10.84281683,59.9366002,10.7534159
kiwi::7080001438685,NORGESGRUPPEN 99,59.87556139,10.84281683,59.9366413,10.7530836
kiwi::7080001438685,NORGESGRUPPEN 100,59.87556139,10.84281683,59.9262438,10.7160537
kiwi::7080001438685,NORGESGRUPPEN 101,59.87556139,10.84281683,59.9263154,10.715459
kiwi::7080003307644,NORGESGRUPPEN 90,59.87273193,10.81170133,59.9355948,10.7526329
kiwi::7080003307644,NORGESGRUPPEN 91,59.87273193,10.81170133,59.935635,10.7523875
kiwi::7080003307644,NORGESGRUPPEN 92,59.87273193,10.81170133,59.9359513,10.7524257
kiwi::7080003307644,NORGESGRUPPEN 93,59.87273193,10.81170133,59.9358118,10.7537212
kiwi::7080003307644,NORGESGRUPPEN 94,59.87273193,10.81170133,59.935903,10.7543187
kiwi::7080003307644,NORGESGRUPPEN 95,59.87273193,10.81170133,59.9359881,10.7549026
kiwi::7080003307644,NORGESGRUPPEN 96,59.87273193,10.81170133,59.9362405,10.7524855
kiwi::7080003307644,NORGESGRUPPEN 97,59.87273193,10.81170133,59.9364929,10.7525196
kiwi::7080003307644,NORGESGRUPPEN 98,59.87273193,10.81170133,59.9366002,10.7534159
kiwi::7080003307644,NORGESGRUPPEN 99,59.87273193,10.81170133,59.9366413,10.7530836
kiwi::7080003307644,NORGESGRUPPEN 100,59.87273193,10.81170133,59.9262438,10.7160537
kiwi::7080003307644,NORGESGRUPPEN 101,59.87273193,10.81170133,59.9263154,10.715459
kiwi::7080003442963,NORGESGRUPPEN 89,59.93835501,10.82624923,59.9505737,10.6934487
kiwi::7080003442963,NORGESGRUPPEN 90,59.93835501,10.82624923,59.9355948,10.7526329
kiwi::7080003442963,NORGESGRUPPEN 91,59.93835501,10.82624923,59.935635,10.7523875
kiwi::7080003442963,NORGESGRUPPEN 92,59.93835501,10.82624923,59.9359513,10.7524257
kiwi::7080003442963,NORGESGRUPPEN 93,59.93835501,10.82624923,59.9358118,10.7537212
kiwi::7080003442963,NORGESGRUPPEN 94,59.93835501,10.82624923,59.935903,10.7543187
kiwi::7080003442963,NORGESGRUPPEN 95,59.93835501,10.82624923,59.9359881,10.7549026
kiwi::7080003442963,NORGESGRUPPEN 96,59.93835501,10.82624923,59.9362405,10.7524855
kiwi::7080003442963,NORGESGRUPPEN 97,59.93835501,10.82624923,59.9364929,10.7525196
kiwi::7080003442963,NORGESGRUPPEN 98,59.93835501,10.82624923,59.9366002,10.7534159
kiwi::7080003442963,NORGESGRUPPEN 99,59.93835501,10.82624923,59.9366413,10.7530836
kiwi::7080003442963,NORGESGRUPPEN 100,59.93835501,10.82624923,59.9262438,10.7160537
kiwi::7080003442963,NORGESGRUPPEN 101,59.93835501,10.82624923,59.9263154,10.715459
kiwi::7080003442963,NORGESGRUPPEN 102,59.93835501,10.82624923,59.9503607,10.692685
kiwi::7080003442963,NORGESGRUPPEN 177,59.93835501,10.82624923,59.9503852,10.6946383
kiwi::7080003442963,NORGESGRUPPEN 178,59.93835501,10.82624923,59.9501045,10.6940888
kiwi::7080003442963,NORGESGRUPPEN 179,59.93835501,10.82624923,59.9505559,10.6932662
kiwi::7080003451262,NORGESGRUPPEN 89,59.94199516,10.80808879,59.9505737,10.6934487
kiwi::7080003451262,NORGESGRUPPEN 90,59.94199516,10.80808879,59.9355948,10.7526329
kiwi::7080003451262,NORGESGRUPPEN 91,59.94199516,10.80808879,59.935635,10.7523875
kiwi::7080003451262,NORGESGRUPPEN 92,59.94199516,10.80808879,59.9359513,10.7524257
kiwi::7080003451262,NORGESGRUPPEN 93,59.94199516,10.80808879,59.9358118,10.7537212
kiwi::7080003451262,NORGESGRUPPEN 94,59.94199516,10.80808879,59.935903,10.7543187
kiwi::7080003451262,NORGESGRUPPEN 95,59.94199516,10.80808879,59.9359881,10.7549026
kiwi::7080003451262,NORGESGRUPPEN 96,59.94199516,10.80808879,59.9362405,10.7524855
kiwi::7080003451262,NORGESGRUPPEN 97,59.94199516,10.80808879,59.9364929,10.7525196
kiwi::7080003451262,NORGESGRUPPEN 98,59.94199516,10.80808879,59.9366002,10.7534159
kiwi::7080003451262,NORGESGRUPPEN 99,59.94199516,10.80808879,59.9366413,10.7530836
kiwi::7080003451262,NORGESGRUPPEN 100,59.94199516,10.80808879,59.9262438,10.7160537
kiwi::7080003451262,NORGESGRUPPEN 101,59.94199516,10.80808879,59.9263154,10.715459
kiwi::7080003451262,NORGESGRUPPEN 102,59.94199516,10.80808879,59.9503607,10.692685
kiwi::7080003451262,NORGESGRUPPEN 177,59.94199516,10.80808879,59.9503852,10.6946383
kiwi::7080003451262,NORGESGRUPPEN 178,59.94199516,10.80808879,59.9501045,10.6940888
kiwi::7080003451262,NORGESGRUPPEN 179,59.94199516,10.80808879,59.9505559,10.6932662
kiwi::7080003470515,NORGESGRUPPEN 89,59.92821068,10.7328548,59.9505737,10.6934487
kiwi::7080003470515,NORGESGRUPPEN 90,59.92821068,10.7328548,59.9355948,10.7526329
kiwi::7080003470515,NORGESGRUPPEN 91,59.92821068,10.7328548,59.935635,10.7523875
kiwi::7080003470515,NORGESGRUPPEN 92,59.92821068,10.7328548,59.9359513,10.7524257
kiwi::7080003470515,NORGESGRUPPEN 93,59.92821068,10.7328548,59.9358118,10.7537212
kiwi::7080003470515,NORGESGRUPPEN 94,59.92821068,10.7328548,59.935903,10.7543187
kiwi::7080003470515,NORGESGRUPPEN 95,59.92821068,10.7328548,59.9359881,10.7549026
kiwi::7080003470515,NORGESGRUPPEN 96,59.92821068,10.7328548,59.9362405,10.7524855
kiwi::7080003470515,NORGESGRUPPEN 97,59.92821068,10.7328548,59.9364929,10.7525196
kiwi::7080003470515,NORGESGRUPPEN 98,59.92821068,10.7328548,59.9366002,10.7534159
kiwi::7080003470515,NORGESGRUPPEN 99,59.92821068,10.7328548,59.9366413,10.7530836
kiwi::7080003470515,NORGESGRUPPEN 100,59.92821068,10.7328548,59.9262438,10.7160537
kiwi::7080003470515,NORGESGRUPPEN 101,59.92821068,10.7328548,59.9263154,10.715459
kiwi::7080003470515,NORGESGRUPPEN 102,59.92821068,10.7328548,59.9503607,10.692685
kiwi::7080003470515,NORGESGRUPPEN 177,59.92821068,10.7328548,59.9503852,10.6946383
kiwi::7080003470515,NORGESGRUPPEN 178,59.92821068,10.7328548,59.9501045,10.6940888
kiwi::7080003470515,NORGESGRUPPEN 179,59.92821068,10.7328548,59.9505559,10.6932662
kiwi::7080003530585,NORGESGRUPPEN 89,59.92753939,10.67639463,59.9505737,10.6934487
kiwi::7080003530585,NORGESGRUPPEN 90,59.92753939,10.67639463,59.9355948,10.7526329
kiwi::7080003530585,NORGESGRUPPEN 91,59.92753939,10.67639463,59.935635,10.7523875
kiwi::7080003530585,NORGESGRUPPEN 92,59.92753939,10.67639463,59.9359513,10.7524257
kiwi::7080003530585,NORGESGRUPPEN 93,59.92753939,10.67639463,59.9358118,10.7537212
kiwi::7080003530585,NORGESGRUPPEN 94,59.92753939,10.67639463,59.935903,10.7543187
kiwi::7080003530585,NORGESGRUPPEN 95,59.92753939,10.67639463,59.9359881,10.7549026
kiwi::7080003530585,NORGESGRUPPEN 96,59.92753939,10.67639463,59.9362405,10.7524855
kiwi::7080003530585,NORGESGRUPPEN 97,59.92753939,10.67639463,59.9364929,10.7525196
kiwi::7080003530585,NORGESGRUPPEN 98,59.92753939,10.67639463,59.9366002,10.7534159
kiwi::7080003530585,NORGESGRUPPEN 99,59.92753939,10.67639463,59.9366413,10.7530836
kiwi::7080003530585,NORGESGRUPPEN 100,59.92753939,10.67639463,59.9262438,10.7160537
kiwi::7080003530585,NORGESGRUPPEN 101,59.92753939,10.67639463,59.9263154,10.715459
kiwi::7080003530585,NORGESGRUPPEN 102,59.92753939,10.67639463,59.9503607,10.692685
kiwi::7080003530585,NORGESGRUPPEN 177,59.92753939,10.67639463,59.9503852,10.6946383
kiwi::7080003530585,NORGESGRUPPEN 178,59.92753939,10.67639463,59.9501045,10.6940888
kiwi::7080003530585,NORGESGRUPPEN 179,59.92753939,10.67639463,59.9505559,10.6932662
kiwi::7080003602688,NORGESGRUPPEN 89,59.94622022,10.64519024,59.9505737,10.6934487
kiwi::7080003602688,NORGESGRUPPEN 90,59.94622022,10.64519024,59.9355948,10.7526329
kiwi::7080003602688,NORGESGRUPPEN 91,59.94622022,10.64519024,59.935635,10.7523875
kiwi::7080003602688,NORGESGRUPPEN 92,59.94622022,10.64519024,59.9359513,10.7524257
kiwi::7080003602688,NORGESGRUPPEN 93,59.94622022,10.64519024,59.9358118,10.7537212
kiwi::7080003602688,NORGESGRUPPEN 94,59.94622022,10.64519024,59.935903,10.7543187
kiwi::7080003602688,NORGESGRUPPEN 95,59.94622022,10.64519024,59.9359881,10.7549026
kiwi::7080003602688,NORGESGRUPPEN 96,59.94622022,10.64519024,59.9362405,10.7524855
kiwi::7080003602688,NORGESGRUPPEN 97,59.94622022,10.64519024,59.9364929,10.7525196
kiwi::7080003602688,NORGESGRUPPEN 98,59.94622022,10.64519024,59.9366002,10.7534159
kiwi::7080003602688,NORGESGRUPPEN 99,59.94622022,10.64519024,59.9366413,10.7530836
kiwi::7080003602688,NORGESGRUPPEN 100,59.94622022,10.64519024,59.9262438,10.7160537
kiwi::7080003602688,NORGESGRUPPEN 101,59.94622022,10.64519024,59.9263154,10.715459
kiwi::7080003602688,NORGESGRUPPEN 102,59.94622022,10.64519024,59.9503607,10.692685
kiwi::7080003602688,NORGESGRUPPEN 177,59.94622022,10.64519024,59.9503852,10.6946383
kiwi::7080003602688,NORGESGRUPPEN 178,59.94622022,10.64519024,59.9501045,10.6940888
kiwi::7080003602688,NORGESGRUPPEN 179,59.94622022,10.64519024,59.9505559,10.6932662
kiwi::7080003656070,NORGESGRUPPEN 89,59.93229305,10.80686064,59.9505737,10.6934487
kiwi::7080003656070,NORGESGRUPPEN 90,59.93229305,10.80686064,59.9355948,10.7526329
kiwi::7080003656070,NORGESGRUPPEN 91,59.93229305,10.80686064,59.935635,10.7523875
kiwi::7080003656070,NORGESGRUPPEN 92,59.93229305,10.80686064,59.9359513,10.7524257
kiwi::7080003656070,NORGESGRUPPEN 93,59.93229305,10.80686064,59.9358118,10.7537212
kiwi::7080003656070,NORGESGRUPPEN 94,59.93229305,10.80686064,59.935903,10.7543187
kiwi::7080003656070,NORGESGRUPPEN 95,59.93229305,10.80686064,59.9359881,10.7549026
kiwi::7080003656070,NORGESGRUPPEN 96,59.93229305,10.80686064,59.9362405,10.7524855
kiwi::7080003656070,NORGESGRUPPEN 97,59.93229305,10.80686064,59.9364929,10.7525196
kiwi::7080003656070,NORGESGRUPPEN 98,59.93229305,10.80686064,59.9366002,10.7534159
kiwi::7080003656070,NORGESGRUPPEN 99,59.93229305,10.80686064,59.9366413,10.7530836
kiwi::7080003656070,NORGESGRUPPEN 100,59.93229305,10.80686064,59.9262438,10.7160537
kiwi::7080003656070,NORGESGRUPPEN 101,59.93229305,10.80686064,59.9263154,10.715459
kiwi::7080003656070,NORGESGRUPPEN 102,59.93229305,10.80686064,59.9503607,10.692685
kiwi::7080003656070,NORGESGRUPPEN 177,59.93229305,10.80686064,59.9503852,10.6946383
kiwi::7080003656070,NORGESGRUPPEN 178,59.93229305,10.80686064,59.9501045,10.6940888
kiwi::7080003656070,NORGESGRUPPEN 179,59.93229305,10.80686064,59.9505559,10.6932662
kiwi::7080004120952,NORGESGRUPPEN 89,59.94324191,10.83547314,59.9505737,10.6934487
kiwi::7080004120952,NORGESGRUPPEN 90,59.94324191,10.83547314,59.9355948,10.7526329
kiwi::7080004120952,NORGESGRUPPEN 91,59.94324191,10.83547314,59.935635,10.7523875
kiwi::7080004120952,NORGESGRUPPEN 92,59.94324191,10.83547314,59.9359513,10.7524257
kiwi::7080004120952,NORGESGRUPPEN 93,59.94324191,10.83547314,59.9358118,10.7537212
kiwi::7080004120952,NORGESGRUPPEN 94,59.94324191,10.83547314,59.935903,10.7543187
kiwi::7080004120952,NORGESGRUPPEN 95,59.94324191,10.83547314,59.9359881,10.7549026
kiwi::7080004120952,NORGESGRUPPEN 96,59.94324191,10.83547314,59.9362405,10.7524855
kiwi::7080004120952,NORGESGRUPPEN 97,59.94324191,10.83547314,59.9364929,10.7525196
kiwi::7080004120952,NORGESGRUPPEN 98,59.94324191,10.83547314,59.9366002,10.7534159
kiwi::7080004120952,NORGESGRUPPEN 99,59.94324191,10.83547314,59.9366413,10.7530836
