objtype;Navn;egenskapsId;navn;viktighet
88;Lysarmatur;11662;Arkivreferanse;OPSJONELL
88;Lysarmatur;11073;Prosjektreferanse;BETINGET
88;Lysarmatur;12313;ProsjektInternObjekt_ID;BETINGET
88;Lysarmatur;9953;Eier;BETINGET
88;Lysarmatur;10010;Eier, navn;BETINGET
88;Lysarmatur;9955;Vedlikeholdsansvarlig;BETINGET
88;Lysarmatur;4788;Geometri, punkt;PÅKREVD_IKKE_ABSOLUTT
88;Lysarmatur;9559;Utgår_LED, Effekt armatur, totalt (test);HISTORISK
88;Lysarmatur;8401;Utgår_Avskjerming, materiale;HISTORISK
88;Lysarmatur;8403;Utgår_Utleggerarmens lengde;HISTORISK
89;Signalanlegg;201786;Assosiert Styreapparat;IKKE_SATT
89;Signalanlegg;220077;Assosierte Signalpunkt;IKKE_SATT
89;Signalanlegg;220161;Assosierte Sensor i vegbanen;IKKE_SATT
89;Signalanlegg;220358;Assosierte Kommentar;IKKE_SATT
89;Signalanlegg;221443;Assosierte Dokumentasjon;IKKE_SATT
89;Signalanlegg;221790;Assosierte Vindmåler;IKKE_SATT
89;Signalanlegg;222145;Assosierte Kamera;IKKE_SATT
89;Signalanlegg;8809;Anleggsnummer;PÅKREVD_IKKE_ABSOLUTT
89;Signalanlegg;7570;Navn;BETINGET
89;Signalanlegg;1273;Bruksområde;PÅKREVD_IKKE_ABSOLUTT
89;Signalanlegg;1889;Vedtaksnummer;BETINGET
89;Signalanlegg;8813;Igangsettingsdato;PÅKREVD_IKKE_ABSOLUTT
89;Signalanlegg;8816;Tidsstyrt;PÅKREVD_IKKE_ABSOLUTT
89;Signalanlegg;8817;Trafikkstyrt;PÅKREVD_IKKE_ABSOLUTT
89;Signalanlegg;8818;Samkjørt;PÅKREVD_IKKE_ABSOLUTT
89;Signalanlegg;8819;Områdestyring;PÅKREVD_IKKE_ABSOLUTT
89;Signalanlegg;8820;Overvåking fra VTS;PÅKREVD_IKKE_ABSOLUTT
89;Signalanlegg;3758;Styring fra VTS;PÅKREVD_IKKE_ABSOLUTT
89;Signalanlegg;8822;Energitilførsel;OPSJONELL
89;Signalanlegg;8823;Lyshoder;OPSJONELL
89;Signalanlegg;8811;Tilleggsinformasjon;OPSJONELL
89;Signalanlegg;11074;Prosjektreferanse;BETINGET
89;Signalanlegg;12314;ProsjektInternObjekt_ID;BETINGET
89;Signalanlegg;7998;Eier;BETINGET
89;Signalanlegg;3824;Vedlikeholdsansvarlig;BETINGET
89;Signalanlegg;4789;Geometri, punkt;BETINGET
89;Signalanlegg;8919;Geometri, linje;OPSJONELL
89;Signalanlegg;10353;Utgår_Byggeår;HISTORISK
89;Signalanlegg;8821;Utgår_Overvåkning fra betjeningssentral;HISTORISK
89;Signalanlegg;3753;Utgår_Styring fra betjeningssentral;HISTORISK
89;Signalanlegg;1959;Utgår_Styring;HISTORISK
90;Signalpunkt;220078;Assosierte Signalhode;IKKE_SATT
90;Signalpunkt;220360;Assosierte Kommentar;IKKE_SATT
90;Signalpunkt;221097;Assosierte Tilstand/skade, punkt;IKKE_SATT
90;Signalpunkt;221444;Assosierte Dokumentasjon;IKKE_SATT
90;Signalpunkt;221739;Assosierte Tilstand/skade FU, punkt;IKKE_SATT
90;Signalpunkt;1875;Oppsettingsutstyr;PÅKREVD_IKKE_ABSOLUTT
90;Signalpunkt;1963;Tilleggsutstyr;BETINGET
90;Signalpunkt;1670;Fundamentering;BETINGET
90;Signalpunkt;12233;Fundamentdetaljer;OPSJONELL
90;Signalpunkt;12839;RAL-kode;OPSJONELL
90;Signalpunkt;10355;Etableringsår;PÅKREVD_IKKE_ABSOLUTT
90;Signalpunkt;1146;Tilleggsinformasjon;OPSJONELL
90;Signalpunkt;11075;Prosjektreferanse;BETINGET
90;Signalpunkt;12315;ProsjektInternObjekt_ID;BETINGET
90;Signalpunkt;11965;Eier;BETINGET
90;Signalpunkt;11997;Vedlikeholdsansvarlig;BETINGET
90;Signalpunkt;4790;Geometri, punkt;PÅKREVD_IKKE_ABSOLUTT
91;Signalhode;220359;Assosierte Kommentar;IKKE_SATT
91;Signalhode;221445;Assosierte Dokumentasjon;IKKE_SATT
91;Signalhode;1147;Type;PÅKREVD_IKKE_ABSOLUTT
91;Signalhode;1958;Antall lamper;PÅKREVD_IKKE_ABSOLUTT
91;Signalhode;1969;Størrelse;PÅKREVD_IKKE_ABSOLUTT
91;Signalhode;1900;Høyde, egen;OPSJONELL
91;Signalhode;5659;Retning;OPSJONELL
91;Signalhode;10354;Etableringsår;PÅKREVD_IKKE_ABSOLUTT
91;Signalhode;10477;Driftsmerking;PÅKREVD_IKKE_ABSOLUTT
91;Signalhode;11712;SCADA-merking;BETINGET
91;Signalhode;1530;Produsent;PÅKREVD_IKKE_ABSOLUTT
91;Signalhode;1452;Produktnavn;PÅKREVD_IKKE_ABSOLUTT
91;Signalhode;1490;Leverandør;OPSJONELL
91;Signalhode;11002;Tilleggsinformasjon;OPSJONELL
91;Signalhode;11663;Arkivreferanse;OPSJONELL
91;Signalhode;11076;Prosjektreferanse;BETINGET
91;Signalhode;12316;ProsjektInternObjekt_ID;BETINGET
91;Signalhode;11966;Eier;BETINGET
91;Signalhode;11998;Vedlikeholdsansvarlig;BETINGET
91;Signalhode;4791;Geometri, punkt;PÅKREVD_IKKE_ABSOLUTT
91;Signalhode;1896;Utgår_Himmelretning;HISTORISK
92;Kabel;220267;Assosierte Kommentar;IKKE_SATT
92;Kabel;221446;Assosierte Dokumentasjon;IKKE_SATT
92;Kabel;1274;Bruksområde;PÅKREVD_IKKE_ABSOLUTT
92;Kabel;11802;Elnummer;PÅKREVD_IKKE_ABSOLUTT
92;Kabel;2202;Antall;BETINGET
92;Kabel;9759;Produktnavn;PÅKREVD_IKKE_ABSOLUTT
92;Kabel;12619;Spesiell status;BETINGET
92;Kabel;1327;Lengde;BETINGET
92;Kabel;9746;Lengde, kart;OPSJONELL
92;Kabel;1293;Farge;BETINGET
92;Kabel;2023;Framføringsveg;PÅKREVD_IKKE_ABSOLUTT
92;Kabel;12986;Høyde luftspenn;BETINGET
92;Kabel;12917;Luftfartshinder NRL;OPSJONELL
92;Kabel;11523;Utleid til;OPSJONELL
92;Kabel;11524;Utleid til, Navn;OPSJONELL
92;Kabel;4076;Etableringsår;PÅKREVD_IKKE_ABSOLUTT
92;Kabel;9744;Driftsmerking;PÅKREVD_IKKE_ABSOLUTT
92;Kabel;1531;Produsent;OPSJONELL
92;Kabel;9748;Tilleggsinformasjon;OPSJONELL
92;Kabel;9743;Arkivnummer;BETINGET
92;Kabel;11664;Arkivreferanse;OPSJONELL
92;Kabel;11077;Prosjektreferanse;BETINGET
92;Kabel;12317;ProsjektInternObjekt_ID;BETINGET
92;Kabel;5811;Eier;BETINGET
92;Kabel;9745;Eier, navn;BETINGET
92;Kabel;8062;Vedlikeholdsansvarlig;BETINGET
92;Kabel;4792;Geometri, linje;PÅKREVD_IKKE_ABSOLUTT
92;Kabel;1148;Utgår_Typebetegnelse;HISTORISK
95;Skiltpunkt;220004;Assosierte Skiltplate;IKKE_SATT
95;Skiltpunkt;220006;Assosierte Variabelt skilt;IKKE_SATT
95;Skiltpunkt;220143;Assosierte Tilstand/skade, skiltpunkt;IKKE_SATT
95;Skiltpunkt;220373;Assosierte Kommentar;MINDRE_VIKTIG
95;Skiltpunkt;221115;Assosierte Tilstand/skade FU, punkt;IKKE_SATT
95;Skiltpunkt;221447;Assosierte Dokumentasjon;OPSJONELL
95;Skiltpunkt;1876;Oppsettingsutstyr;PÅKREVD_IKKE_ABSOLUTT
95;Skiltpunkt;10427;Produktnavn, skiltmast;BETINGET
95;Skiltpunkt;1877;Antall oppsettingsutstyr;BETINGET
95;Skiltpunkt;10929;Antall støttestolper;BETINGET
95;Skiltpunkt;10428;Høyde, mast/stolpe;OPSJONELL
95;Skiltpunkt;2055;Høyde over vegkant;BETINGET
95;Skiltpunkt;1884;Avstand fra dekkekant;OPSJONELL
95;Skiltpunkt;8772;Avskjæringsledd;OPSJONELL
95;Skiltpunkt;11199;Brakett;OPSJONELL
95;Skiltpunkt;8773;Bøyle;BETINGET
95;Skiltpunkt;10548;Skiltholder;BETINGET
95;Skiltpunkt;12836;RAL-kode;OPSJONELL
95;Skiltpunkt;1671;Fundamentering;BETINGET
95;Skiltpunkt;12231;Fundamentdetaljer;OPSJONELL
95;Skiltpunkt;1887;Antall fundament;BETINGET
95;Skiltpunkt;9483;Kampanje, egnet;BETINGET
95;Skiltpunkt;10895;Kampanje, pågående;BETINGET
95;Skiltpunkt;10894;Kampanjeperiode;BETINGET
95;Skiltpunkt;1919;Bebyggelse;MINDRE_VIKTIG
95;Skiltpunkt;1882;Klima;MINDRE_VIKTIG
95;Skiltpunkt;1881;Miljø;MINDRE_VIKTIG
95;Skiltpunkt;10854;Tilleggsinformasjon;OPSJONELL
95;Skiltpunkt;11078;Prosjektreferanse;BETINGET
95;Skiltpunkt;12318;ProsjektInternObjekt_ID;BETINGET
95;Skiltpunkt;7999;Eier;BETINGET
95;Skiltpunkt;8063;Vedlikeholdsansvarlig;BETINGET
95;Skiltpunkt;4794;Geometri, punkt;PÅKREVD_IKKE_ABSOLUTT
96;Skiltplate;220372;Assosierte Kommentar;IKKE_SATT
96;Skiltplate;220472;Assosierte Tilstand/skade, skiltplate;IKKE_SATT
96;Skiltplate;221127;Assosierte Tilstand/skade FU, punkt;IKKE_SATT
96;Skiltplate;221448;Assosierte Dokumentasjon;IKKE_SATT
96;Skiltplate;5530;Skiltnummer;PÅKREVD_IKKE_ABSOLUTT
96;Skiltplate;1910;Tekst;BETINGET
96;Skiltplate;5128;Plasseringskode;BETINGET
96;Skiltplate;1894;Ansiktsside, rettet mot;PÅKREVD_IKKE_ABSOLUTT
96;Skiltplate;9484;Tosidig plate med ulike motiv;BETINGET
96;Skiltplate;1897;Himmelretning;MINDRE_VIKTIG
96;Skiltplate;1970;Størrelse;BETINGET
96;Skiltplate;1588;Høyde, egen;BETINGET
96;Skiltplate;1328;Bredde, målt;BETINGET
96;Skiltplate;1892;Skiltform;BETINGET
96;Skiltplate;1912;Tekst-/Symbolhøyde;BETINGET
96;Skiltplate;1294;Farge;BETINGET
96;Skiltplate;1879;Belysning;BETINGET
96;Skiltplate;1921;Folieklasse;BETINGET
96;Skiltplate;8828;Klappskilt;BETINGET
96;Skiltplate;12837;RAL-kode;OPSJONELL
96;Skiltplate;1890;Vedtaksnummer;BETINGET
96;Skiltplate;2108;Oppsettingsdato;PÅKREVD_IKKE_ABSOLUTT
96;Skiltplate;2107;Skiftet dato;BETINGET
96;Skiltplate;5218;Skiltutforming;MINDRE_VIKTIG
96;Skiltplate;9935;Skiltutforming, xml;MINDRE_VIKTIG
96;Skiltplate;12566;Valideringsdato (test);OPSJONELL
96;Skiltplate;12567;Valideringskode (test);OPSJONELL
96;Skiltplate;10479;Driftsmerking;OPSJONELL
96;Skiltplate;11861;Produktnavn;OPSJONELL
96;Skiltplate;1494;Leverandør;OPSJONELL
96;Skiltplate;1893;Refleksleverandør;MINDRE_VIKTIG
96;Skiltplate;11536;Tilleggsinformasjon;OPSJONELL
96;Skiltplate;9154;Arkivnummer;BETINGET
96;Skiltplate;11079;Prosjektreferanse;BETINGET
96;Skiltplate;12319;ProsjektInternObjekt_ID;BETINGET
96;Skiltplate;11826;Eier;BETINGET
96;Skiltplate;8064;Vedlikeholdsansvarlig;BETINGET
96;Skiltplate;4795;Geometri, punkt;PÅKREVD_IKKE_ABSOLUTT
97;Variabelt skilt;220416;Assosierte Kommentar;IKKE_SATT
97;Variabelt skilt;221109;Assosierte Tilstand/skade, punkt;IKKE_SATT
97;Variabelt skilt;221122;Assosierte Tilstand/skade FU, punkt;IKKE_SATT
97;Variabelt skilt;221449;Assosierte Dokumentasjon;IKKE_SATT
97;Variabelt skilt;1151;Type;PÅKREVD_IKKE_ABSOLUTT
97;Variabelt skilt;1905;Variasjon;PÅKREVD_IKKE_ABSOLUTT
97;Variabelt skilt;3843;Antall ansikt (inkl av);OPSJONELL
97;Variabelt skilt;3745;Skifting av budskap;PÅKREVD_IKKE_ABSOLUTT
97;Variabelt skilt;10783;Skiltnummer, ordinær visning;PÅKREVD_IKKE_ABSOLUTT
97;Variabelt skilt;3763;Tekst, ordinær visning;BETINGET
97;Variabelt skilt;8785;Beskrivelse;BETINGET
97;Variabelt skilt;6986;Plasseringskode;BETINGET
97;Variabelt skilt;6987;Ansiktsside, rettet mot;PÅKREVD_IKKE_ABSOLUTT
97;Variabelt skilt;1739;Fjernstyring;BETINGET
97;Variabelt skilt;4598;Belyst;BETINGET
97;Variabelt skilt;9157;Vedtaksnummer;BETINGET
97;Variabelt skilt;12621;Skiftet dato;BETINGET
97;Variabelt skilt;5291;Skiltutforming;MINDRE_VIKTIG
97;Variabelt skilt;10393;Etableringsår;PÅKREVD_IKKE_ABSOLUTT
97;Variabelt skilt;10489;Driftsmerking;PÅKREVD_IKKE_ABSOLUTT
97;Variabelt skilt;11713;SCADA-merking;BETINGET
97;Variabelt skilt;1534;Produsent;PÅKREVD_IKKE_ABSOLUTT
97;Variabelt skilt;3904;Produktnavn;PÅKREVD_IKKE_ABSOLUTT
97;Variabelt skilt;1495;Leverandør;MINDRE_VIKTIG
97;Variabelt skilt;12152;Tilleggsinformasjon;OPSJONELL
97;Variabelt skilt;9153;Arkivnummer;PÅKREVD_IKKE_ABSOLUTT
97;Variabelt skilt;11665;Arkivreferanse;OPSJONELL
97;Variabelt skilt;11080;Prosjektreferanse;BETINGET
97;Variabelt skilt;12320;ProsjektInternObjekt_ID;BETINGET
97;Variabelt skilt;8000;Eier;BETINGET
97;Variabelt skilt;8065;Vedlikeholdsansvarlig;BETINGET
97;Variabelt skilt;4796;Geometri, punkt;PÅKREVD_IKKE_ABSOLUTT
98;Referansestolpe;220300;Assosierte Kommentar;IKKE_SATT
98;Referansestolpe;221110;Assosierte Tilstand/skade, punkt;IKKE_SATT
98;Referansestolpe;221116;Assosierte Tilstand/skade FU, punkt;IKKE_SATT
98;Referansestolpe;221450;Assosierte Dokumentasjon;IKKE_SATT
98;Referansestolpe;1907;Tekst på plate;PÅKREVD_IKKE_ABSOLUTT
98;Referansestolpe;2056;Høyde over vegkant;OPSJONELL
98;Referansestolpe;8134;Plassering;PÅKREVD_IKKE_ABSOLUTT
98;Referansestolpe;4597;Avstand fra vegkant;OPSJONELL
98;Referansestolpe;1672;Stolpefundamentering;PÅKREVD_IKKE_ABSOLUTT
98;Referansestolpe;10344;Etableringsår;PÅKREVD_IKKE_ABSOLUTT
98;Referansestolpe;11081;Prosjektreferanse;BETINGET
98;Referansestolpe;12321;ProsjektInternObjekt_ID;BETINGET
98;Referansestolpe;11967;Eier;BETINGET
98;Referansestolpe;11999;Vedlikeholdsansvarlig;BETINGET
98;Referansestolpe;4797;Geometri, punkt;PÅKREVD_IKKE_ABSOLUTT
99;Vegoppmerking, langsgående;220431;Assosierte Kommentar;IKKE_SATT
99;Vegoppmerking, langsgående;221451;Assosierte Dokumentasjon;IKKE_SATT
99;Vegoppmerking, langsgående;222136;Assosierte Tilstand/skade, strekning;IKKE_SATT
99;Vegoppmerking, langsgående;222137;Assosierte Tilstand/skade FU, strekning;IKKE_SATT
99;Vegoppmerking, langsgående;4520;Bruksområde;PÅKREVD_IKKE_ABSOLUTT
99;Vegoppmerking, langsgående;1152;Type;PÅKREVD_ABSOLUTT
99;Vegoppmerking, langsgående;4517;Linjemønster;BETINGET
99;Vegoppmerking, langsgående;4514;Bredde, enkeltlinje;PÅKREVD_IKKE_ABSOLUTT
99;Vegoppmerking, langsgående;1329;Lengde;BETINGET
99;Vegoppmerking, langsgående;1295;Farge;PÅKREVD_IKKE_ABSOLUTT
99;Vegoppmerking, langsgående;7841;Vedtaksnummer;BETINGET
99;Vegoppmerking, langsgående;2266;Profilering;PÅKREVD_IKKE_ABSOLUTT
99;Vegoppmerking, langsgående;8392;Plan nedfresing;BETINGET
99;Vegoppmerking, langsgående;1909;Vegbanereflektor;OPSJONELL
99;Vegoppmerking, langsgående;4515;Lengde omslutningslinje;OPSJONELL
99;Vegoppmerking, langsgående;1624;Tykkelse;MINDRE_VIKTIG
99;Vegoppmerking, langsgående;1413;Materialtype;MINDRE_VIKTIG
99;Vegoppmerking, langsgående;11423;Tilleggsinformasjon;OPSJONELL
99;Vegoppmerking, langsgående;13068;Arkivnummer;OPSJONELL
99;Vegoppmerking, langsgående;11082;Prosjektreferanse;BETINGET
99;Vegoppmerking, langsgående;12322;ProsjektInternObjekt_ID;BETINGET
99;Vegoppmerking, langsgående;4798;Geometri, linje;BETINGET
99;Vegoppmerking, langsgående;1371;Utgår_Areal av fylt sperreområde;HISTORISK
99;Vegoppmerking, langsgående;2260;Utgår_Løpemeter skravur;HISTORISK
99;Vegoppmerking, langsgående;12146;Utgår_Bredde linje i sperreområdet;HISTORISK
100;Jernbanekryssing;1153;Type;PÅKREVD_IKKE_ABSOLUTT
100;Jernbanekryssing;12915;Særskilt fare;BETINGET
100;Jernbanekryssing;11576;Tilleggsinformasjon;OPSJONELL
100;Jernbanekryssing;4799;Geometri, punkt;OPSJONELL
103;Fartsdemper;220273;Assosierte Kommentar;IKKE_SATT
103;Fartsdemper;221108;Assosierte Tilstand/skade, punkt;IKKE_SATT
103;Fartsdemper;221453;Assosierte Dokumentasjon;IKKE_SATT
103;Fartsdemper;221740;Assosierte Tilstand/skade FU, punkt;IKKE_SATT
103;Fartsdemper;222158;Assosierte Vegoppmerking, tverrgående;IKKE_SATT
103;Fartsdemper;1156;Type;PÅKREVD_IKKE_ABSOLUTT
103;Fartsdemper;8799;Profil;BETINGET
103;Fartsdemper;8798;Materiale/belegning;PÅKREVD_IKKE_ABSOLUTT
103;Fartsdemper;13045;Areal;OPSJONELL
103;Fartsdemper;1331;Bredde, på tvers av kjøreretning;OPSJONELL
103;Fartsdemper;1589;Høyde;OPSJONELL
103;Fartsdemper;1691;Lengde, langs kjøreretning;OPSJONELL
103;Fartsdemper;10288;Etableringsår;PÅKREVD_IKKE_ABSOLUTT
103;Fartsdemper;11577;Tilleggsinformasjon;OPSJONELL
103;Fartsdemper;11083;Prosjektreferanse;BETINGET
103;Fartsdemper;12323;ProsjektInternObjekt_ID;BETINGET
103;Fartsdemper;4801;Geometri, punkt;OPSJONELL
103;Fartsdemper;12650;Geometri, flate;BETINGET
105;Fartsgrense;220272;Assosierte Kommentar;IKKE_SATT
105;Fartsgrense;221829;Assosierte Dokumentasjon;IKKE_SATT
105;Fartsgrense;2021;Fartsgrense;PÅKREVD_ABSOLUTT
105;Fartsgrense;1891;Vedtaksnummer;BETINGET
105;Fartsgrense;11845;Geometri, hjelpelinje;OPSJONELL
105;Fartsgrense;5127;Gyldig fra dato;PÅKREVD_IKKE_ABSOLUTT
105;Fartsgrense;9155;Arkivnummer;BETINGET
106;Vinterdriftsstrategi;220389;Assosierte Kommentar;IKKE_SATT
106;Vinterdriftsstrategi;1158;Type strategi;IKKE_SATT
106;Vinterdriftsstrategi;7838;Merknad;IKKE_SATT
106;Vinterdriftsstrategi;4804;Geometri, hjelpelinje;OPSJONELL
107;Værutsatt veg;220213;Assosierte Vegbom;IKKE_SATT
107;Værutsatt veg;220293;Assosierte Kommentar;IKKE_SATT
107;Værutsatt veg;12228;Fjellovergang;PÅKREVD_IKKE_ABSOLUTT
107;Værutsatt veg;1082;Navn;PÅKREVD_IKKE_ABSOLUTT
107;Værutsatt veg;12220;Sted, fra;BETINGET
107;Værutsatt veg;12221;Sted, til;BETINGET
107;Værutsatt veg;12222;Sted lokalt, fra;BETINGET
107;Værutsatt veg;12223;Sted lokalt, til;BETINGET
107;Værutsatt veg;12229;Ansvarlig VTS;PÅKREVD_IKKE_ABSOLUTT
107;Værutsatt veg;3107;Stedlig beredskap;PÅKREVD_IKKE_ABSOLUTT
107;Værutsatt veg;8835;Ekstra vintervedlikehold;PÅKREVD_ABSOLUTT
107;Værutsatt veg;2103;Snødybde;OPSJONELL
107;Værutsatt veg;1917;Antall stengte døgn;PÅKREVD_IKKE_ABSOLUTT
107;Værutsatt veg;2074;Vinterstengt, fra dato;BETINGET
107;Værutsatt veg;2223;Vinterstengt, til dato;BETINGET
107;Værutsatt veg;2073;Nattestengt, fra dato;BETINGET
107;Værutsatt veg;2222;Nattestengt, til dato;BETINGET
107;Værutsatt veg;8836;Avgrensa vinterdrift, fra dato;BETINGET
107;Værutsatt veg;8837;Avgrensa vinterdrift, til dato;BETINGET
107;Værutsatt veg;10765;Tilleggsinformasjon;OPSJONELL
110;Service;220357;Assosierte Kommentar;IKKE_SATT
110;Service;1159;Type;PÅKREVD_IKKE_ABSOLUTT
110;Service;1918;Informasjon;OPSJONELL
110;Service;10351;Etableringsår;OPSJONELL
110;Service;11578;Tilleggsinformasjon;OPSJONELL
110;Service;4806;Geometri, punkt;PÅKREVD_IKKE_ABSOLUTT
113;Høydemåling;220292;Assosierte Kommentar;IKKE_SATT
113;Høydemåling;1591;Høyde, start;PÅKREVD_IKKE_ABSOLUTT
113;Høydemåling;7568;Høyde, slutt;PÅKREVD_IKKE_ABSOLUTT
113;Høydemåling;2252;Høyde over veg, start;PÅKREVD_IKKE_ABSOLUTT
113;Høydemåling;7569;Høyde over veg, slutt;PÅKREVD_IKKE_ABSOLUTT
113;Høydemåling;2109;Kvalitet;PÅKREVD_IKKE_ABSOLUTT
113;Høydemåling;10310;Målt år;BETINGET
113;Høydemåling;4809;Geometri, linje;OPSJONELL
123;Tilstand/skade, dekke;221454;Assosierte Dokumentasjon;IKKE_SATT
123;Tilstand/skade, dekke;1162;Skadetype;PÅKREVD_IKKE_ABSOLUTT
123;Tilstand/skade, dekke;1998;Alvorlighetsgrad;PÅKREVD_IKKE_ABSOLUTT
123;Tilstand/skade, dekke;2000;Utbredelse;PÅKREVD_IKKE_ABSOLUTT
123;Tilstand/skade, dekke;2001;Årsak til skade/mangel;OPSJONELL
123;Tilstand/skade, dekke;8775;Dato kontrollert;PÅKREVD_IKKE_ABSOLUTT
123;Tilstand/skade, dekke;2009;Registreringsdato;OPSJONELL
123;Tilstand/skade, dekke;2205;Antall;OPSJONELL
123;Tilstand/skade, dekke;7852;Tilleggsinformasjon;OPSJONELL
123;Tilstand/skade, dekke;4814;Geometri, linje;OPSJONELL
123;Tilstand/skade, dekke;12187;Geometri, flate;OPSJONELL
137;Fyllingsskråning;220121;Assosierte Plastring/Erosjonssikring;IKKE_SATT
137;Fyllingsskråning;220284;Assosierte Kommentar;IKKE_SATT
137;Fyllingsskråning;220449;Assosierte Breddemåling;IKKE_SATT
137;Fyllingsskråning;221455;Assosierte Dokumentasjon;IKKE_SATT
137;Fyllingsskråning;11528;Helning;PÅKREVD_IKKE_ABSOLUTT
137;Fyllingsskråning;1871;Høyde, maksimal;PÅKREVD_IKKE_ABSOLUTT
137;Fyllingsskråning;2242;Bredde, gjennomsnitt;OPSJONELL
137;Fyllingsskråning;1392;Areal;BETINGET
137;Fyllingsskråning;10298;Etableringsår;PÅKREVD_IKKE_ABSOLUTT
137;Fyllingsskråning;11579;Tilleggsinformasjon;OPSJONELL
137;Fyllingsskråning;11084;Prosjektreferanse;BETINGET
137;Fyllingsskråning;12324;ProsjektInternObjekt_ID;BETINGET
137;Fyllingsskråning;11968;Eier;BETINGET
137;Fyllingsskråning;12000;Vedlikeholdsansvarlig;BETINGET
137;Fyllingsskråning;4817;Geometri, linje;OPSJONELL
137;Fyllingsskråning;10961;Geometri, flate;BETINGET
137;Fyllingsskråning;1166;Utgår_Type;HISTORISK
137;Fyllingsskråning;1758;Utgår_Helning;HISTORISK
144;Plastring/Erosjonssikring;220344;Assosierte Kommentar;IKKE_SATT
144;Plastring/Erosjonssikring;221457;Assosierte Dokumentasjon;IKKE_SATT
144;Plastring/Erosjonssikring;221701;Assosierte Tilstand/skade, strekning;IKKE_SATT
144;Plastring/Erosjonssikring;1277;Bruksområde;PÅKREVD_IKKE_ABSOLUTT
144;Plastring/Erosjonssikring;1171;Type;PÅKREVD_IKKE_ABSOLUTT
144;Plastring/Erosjonssikring;11392;Areal;BETINGET
144;Plastring/Erosjonssikring;10337;Etableringsår;PÅKREVD_IKKE_ABSOLUTT
144;Plastring/Erosjonssikring;11393;Tilleggsinformasjon;OPSJONELL
144;Plastring/Erosjonssikring;11327;Arkivreferanse;BETINGET
144;Plastring/Erosjonssikring;11085;Prosjektreferanse;BETINGET
144;Plastring/Erosjonssikring;12325;ProsjektInternObjekt_ID;BETINGET
144;Plastring/Erosjonssikring;8001;Eier;BETINGET
144;Plastring/Erosjonssikring;8066;Vedlikeholdsansvarlig;BETINGET
144;Plastring/Erosjonssikring;4820;Utgår_Geometri, linje;HISTORISK
144;Plastring/Erosjonssikring;8878;Geometri, flate;PÅKREVD_IKKE_ABSOLUTT
144;Plastring/Erosjonssikring;1873;Vannoverdekning;PÅKREVD_IKKE_ABSOLUTT
145;Membran;221458;Assosierte Dokumentasjon;IKKE_SATT
145;Membran;1278;Bruksområde;PÅKREVD_IKKE_ABSOLUTT
145;Membran;1625;Tykkelse;OPSJONELL
145;Membran;1373;Areal;OPSJONELL
145;Membran;10326;Etableringsår;PÅKREVD_IKKE_ABSOLUTT
145;Membran;1535;Produsent;BETINGET
145;Membran;1456;Produktnavn;PÅKREVD_IKKE_ABSOLUTT
145;Membran;11580;Tilleggsinformasjon;OPSJONELL
145;Membran;11086;Prosjektreferanse;BETINGET
145;Membran;12326;ProsjektInternObjekt_ID;BETINGET
145;Membran;11969;Eier;BETINGET
145;Membran;12001;Vedlikeholdsansvarlig;BETINGET
145;Membran;4821;Geometri, hjelpelinje;OPSJONELL
145;Membran;8907;Geometri, flate;OPSJONELL
147;Bergrom;220206;Assosierte Bergsikring;IKKE_SATT
147;Bergrom;220278;Assosierte Kommentar;IKKE_SATT
147;Bergrom;221702;Assosierte Tilstand/skade, strekning;IKKE_SATT
147;Bergrom;222067;Assosierte Dokumentasjon;IKKE_SATT
147;Bergrom;1279;Bruksområde;PÅKREVD_IKKE_ABSOLUTT
147;Bergrom;10293;Etableringsår;PÅKREVD_IKKE_ABSOLUTT
147;Bergrom;11581;Tilleggsinformasjon;OPSJONELL
147;Bergrom;11087;Prosjektreferanse;BETINGET
147;Bergrom;12327;ProsjektInternObjekt_ID;BETINGET
147;Bergrom;8002;Eier;BETINGET
147;Bergrom;8067;Vedlikeholdsansvarlig;BETINGET
147;Bergrom;4822;Geometri, punkt;OPSJONELL
147;Bergrom;8934;Utgår_Geometri, linje;HISTORISK
147;Bergrom;10964;Geometri, flate;BETINGET
153;Værstasjon;220302;Assosierte Kommentar;IKKE_SATT
153;Værstasjon;221094;Assosierte Tilstand/skade, punkt;IKKE_SATT
153;Værstasjon;221129;Assosierte Tilstand/skade FU, punkt;IKKE_SATT
153;Værstasjon;221459;Assosierte Dokumentasjon;IKKE_SATT
153;Værstasjon;221858;Assosierte Kamera;IKKE_SATT
153;Værstasjon;222257;Assosierte Skap, teknisk;IKKE_SATT
153;Værstasjon;1083;Navn;PÅKREVD_IKKE_ABSOLUTT
153;Værstasjon;3591;Målestasjonsnummer;PÅKREVD_IKKE_ABSOLUTT
153;Værstasjon;10940;Sist oppdatert fra MSR;PÅKREVD_IKKE_ABSOLUTT
153;Værstasjon;9394;Sist oppdatert i NorTraf;OPSJONELL
153;Værstasjon;11179;Status;PÅKREVD_IKKE_ABSOLUTT
153;Værstasjon;12091;Etableringsår;PÅKREVD_IKKE_ABSOLUTT
153;Værstasjon;10941;Tilleggsinformasjon;OPSJONELL
153;Værstasjon;11088;Prosjektreferanse;BETINGET
153;Værstasjon;12328;ProsjektInternObjekt_ID;BETINGET
153;Værstasjon;8003;Eier;BETINGET
